Time	aextx	s2	s3	s4	s5	Vs2	Vs3	Vs4	Vs5	ACCs2	ACCs3	ACCs4	ACCs5	FC	Gap	Kh	Damping	M	K
0.2227	0.0034120510492029	-0.0351780541275686	-0.0383900794225793	-0.0488389993490405	-0.0484879186229144	0.0001019867559228	0.0009501590281529	0.0009689919469586	-0.0008389429906007	1.924498188796873e-05	3.229281614330352e-05	-1.5780424309330063e-06	2.893559899817673e-05	0.0	0	0	0	0	0
0.2266	0.0038027785270843	-0.0349693884758096	-0.0384594820306059	-0.0488684825375884	-0.0484180553743419	0.00013018726701	0.0009977952508268	0.000966352613196	-0.0007956950477258	1.8023866563994674e-05	3.0725207344322e-05	-2.0434865580466903e-06	2.831657291997416e-05	0.0	0	0	0	0	0
0.2305	0.0033861806660801	-0.0349205208202836	-0.0386054099071841	-0.0487591540932938	-0.0483529603831487	0.0001565923188818	0.0010430679564932	0.0009630066418694	-0.0007534134313275	1.682342244751057e-05	2.918442551255522e-05	-2.4983696003288905e-06	2.7709783214053287e-05	0.0	0	0	0	0	0
0.2344	0.0029207292629099	-0.0350376990478393	-0.0387766911927268	-0.0485974421900973	-0.048318573103691	0.000181229112152	0.0010860139020627	0.0009589598577359	-0.0007120891203196	1.5642704885063455e-05	2.7668888318105398e-05	-2.945135217355063e-06	2.711196636523843e-05	0.0	0	0	0	0	0
0.2383	0.003776718858448	-0.0352660210938624	-0.0389235342177943	-0.0484753661363586	-0.0483559628906522	0.0002041230009469	0.0011266711366904	0.0009542157186839	-0.0006717108650349	1.4480934888216672e-05	2.617660092930041e-05	-3.385876225167143e-06	2.651960462828522e-05	0.0	0	0	0	0	0
0.2422	0.0024213822572421	-0.0355118953913692	-0.0390078558597995	-0.0484591121934905	-0.0485036533954805	0.0002252982924495	0.0011650777134786	0.0009487773690297	-0.0006322653752677	1.333776275475653e-05	2.4705432765019385e-05	-3.8220374117927765e-06	2.5929494999172743e-05	0.0	0	0	0	0	0
0.2461	0.0033849127730859	-0.0356817886851465	-0.0390037085480221	-0.0485690723212781	-0.0487750292703126	0.0002447794364989	0.0012012701826554	0.0009426499858135	-0.0005937380697655	1.221337772201378e-05	2.3253380611039856e-05	-4.254295002293756e-06	2.5339234331357797e-05	0.0	0	0	0	0	0
0.25	0.0029046023469895	-0.0357188297140497	-0.0388961775786506	-0.0487769601712742	-0.0491413249073727	0.0002625924323372	0.0012352823122704	0.0009358427311147	-0.0005561141768613	1.1108473251961715e-05	2.181879739803e-05	-4.682608203457631e-06	2.474755104738076e-05	0.0	0	0	0	0	0
0.2539	0.0038097194821883	-0.035621356503767	-0.0386860593211956	-0.0490193736730325	-0.049530843104788	0.0002787659921959	0.0012671445986536	0.0009283697366186	-0.0005193799348554	1.0024128189078633e-05	2.0400585247914023e-05	-5.106391269280894e-06	2.4154456249208545e-05	0.0	0	0	0	0	0
0.2578	0.0028726068933558	-0.035436673133762	-0.0383991284472933	-0.0492216414874693	-0.049848527522193	0.0002933319114296	0.0012968849455624	0.0009202499344159	-0.0004835236566457	8.961666452361354e-06	1.899836075519146e-05	-5.524729438396858e-06	2.356121299699148e-05	0.0	0	0	0	0	0
0.2617	0.0025478236128566	-0.0352347620766273	-0.0380902237635954	-0.0493236861126966	-0.0500091673527838	0.0003063244089364	0.0013245303840894	0.0009115059849363	-0.0004485363872391	7.922525218640331e-06	1.7612594130975422e-05	-5.936562039522327e-06	2.2970131767467697e-05	0.0	0	0	0	0	0
0.2656	0.004129665005463	-0.0350757302449181	-0.0378326993295106	-0.0493001648680621	-0.0499691232881998	0.0003177787092142	0.0013501091524311	0.0009021627271767	-0.0004144118336081	6.9081268174650585e-06	1.6244703807371767e-05	-6.340781250301965e-06	2.238421146878309e-05	0.0	0	0	0	0	0
0.2695	0.0038942024495797	-0.0349870272096315	-0.0376942744419214	-0.0491684289992742	-0.0497414813111238	0.0003277294046159	0.0013736522264485	0.0008922454613868	-0.0003811453816144	5.919733977249542e-06	1.4897068282521362e-05	-6.73623856484362e-06	2.1806670512817196e-05	0.0	0	0	0	0	0
0.2734	0.0040813143213087	-0.0349602671028246	-0.0377113925316307	-0.0489808517128331	-0.0493885342831563	0.0003362090237488	0.0013951936343908	0.0008817782285698	-0.0003487323903399	4.958273614589741e-06	1.357291282318389e-05	-7.121694837176455e-06	2.124043946573587e-05	0.0	0	0	0	0	0
0.2773	0.0035430609735969	-0.0349660677793343	-0.0378759148474199	-0.0488041861594267	-0.0489977705521514	0.0003432470271906	0.0014147694322939	0.0008707822177829	-0.000317166305665	4.0241338746099255e-06	1.2276042373316472e-05	-7.495774595921522e-06	2.068769590134664e-05	0.0	0	0	0	0	0
0.2812	0.0031333494952685	-0.0349755072575365	-0.0381403406392068	-0.04869496536851	-0.0486545250202631	0.0003488694170526	0.0014324157733086	0.0008592744385234	-0.0002864372109021	3.116963526241107e-06	1.1010416697601024e-05	-7.856985342328191e-06	2.0149511286075035e-05	0.0	0	0	0	0	0
0.2852	0.003088847730297	-0.0349746543054217	-0.0384377361495475	-0.0486818186815957	-0.0484220838238174	0.0003530991802779	0.0014481668804446	0.000847266814443	-0.0002565312846475	2.235522606449081e-06	9.779593082563425e-06	-8.203841021369235e-06	1.9625664804267615e-05	0.0	0	0	0	0	0
0.2891	0.0035908618509073	-0.0349655386096048	-0.0387058281551146	-0.0487615497999218	-0.0483328113866601	0.0003559576749458	0.0014620538347853	0.000834765909419	-0.0002274314036684	1.377638634030007e-06	8.586088395981204e-06	-8.535089532709662e-06	1.9114667622357205e-05	0.0	0	0	0	0	0
0.293	0.0031271147662304	-0.0349573374053063	-0.0389036109956829	-0.0489080125537213	-0.0483885678245865	0.0003574668275834	0.0014741048764024	0.0008217734852804	-0.0001991188421288	5.403053873226084e-07	7.430733061926584e-06	-8.84999992427917e-06	1.8614018482379278e-05	0.0	0	0	0	0	0
0.2969	0.0035575122326568	-0.0349566610213805	-0.0390141017300498	-0.0490857543966769	-0.0485667872322421	0.0003576517628364	0.0014843474350583	0.0008082879386892	-0.0001715757029551	-2.800783862676214e-07	6.312113369446921e-06	-9.148640743301168e-06	1.8120662668553277e-05	0.0	0	0	0	0	0
0.3008	0.0031550881415499	-0.0349626580069718	-0.0390361927143877	-0.0492597387138388	-0.0488280632437627	0.0003565432480756	0.001492811514936	0.0007943065162401	-0.0001447874348528	-1.0873751930570897e-06	5.226226013650345e-06	-9.43209222830725e-06	1.763156665864136e-05	0.0	0	0	0	0	0
0.3047	0.0030351346157115	-0.0349669449112896	-0.0389749697719553	-0.0493988597452757	-0.0491218585868145	0.0003541791179623	0.0014995334883618	0.00077982817688	-0.0001187446323597	-1.8853376362866776e-06	4.1664751319257904e-06	-9.702566972626964e-06	1.714428618407305e-05	0.0	0	0	0	0	0
0.3086	0.0036718798424386	-0.0349564317088163	-0.0388379593082906	-0.0494771621951219	-0.0493903560192071	0.0003506038279796	0.0015045589175193	0.0007648569138294	-9.344344487074382e-05	-2.677228157561809e-06	3.124103934761153e-06	-9.963433139606582e-06	1.6657412559426732e-05	0.0	0	0	0	0	0
